Year,State,NMFS Name,Pounds,Metric Tons,Dollars,Confidentiality,Collection,Scientific Name,Tsn,Source
2019,ALASKA,"SOLE, ROCK",57919464,26272,13237805,Public,Commercial,Paraplagusia bilineata,173105,AKFIN
2019,ALASKA,"SOLE, SAND",13453,6,1076,Public,Commercial,Psettichthys melanostictus,172928,AKFIN
2019,ALASKA,"SOLE, YELLOWFIN",275828133,125115,59693786,Public,Commercial,Limanda aspera,172907,AKFIN
2019,ALASKA,"SQUIDS, LOLIGINIDAE **",527,0,2635,Public,Commercial,Loliginidae,82369,AKFIN
2019,ALASKA,"URCHINS, SEA, STRONGYLOCENTROTUS (GENUS) **",255024,116,184066,Public,Commercial,Strongylocentrotus,157968,AKFIN
2019,ALASKA,"VERTEBRATES, JAWED",62478,28,9679,Public,Commercial,Gnathostomata ,914179,AKFIN
2018,ALASKA,"CLAM, PACIFIC GEODUCK",458701,208,2876030,Public,Commercial,Panopea abrupta,81779,AKFIN
2018,ALASKA,"COD, PACIFIC",512697896,232558,184153301,Public,Commercial,Gadus macrocephalus,164711,AKFIN
2018,ALASKA,"CRAB, DUNGENESS",5285714,2398,16100810,Public,Commercial,Cancer magister,98675,AKFIN
2018,ALASKA,"CRAB, KING **",11169792,5067,82103813,Public,Commercial,Paralithodes,97934,AKFIN
2018,ALASKA,"CRAB, SNOW",18839294,8545,71239438,Public,Commercial,Chionoecetes opilio,98428,AKFIN
2018,ALASKA,"CRAB, SOUTHERN TANNER",4023199,1825,15541305,Public,Commercial,Chionoecetes bairdi,98429,AKFIN
2018,ALASKA,CRUSTACEANS **,456488,207,2659364,Public,Commercial,Crustacea,83677,AKFIN
2018,ALASKA,"CUCUMBERS, SEA **",1887860,856,9910205,Public,Commercial,Holothuroidea,158140,AKFIN
2018,ALASKA,FLATFISHES **,54707118,24815,9410666,Public,Commercial,Pleuronectiformes,172702,AKFIN
2018,ALASKA,"FLOUNDER, ARROWTOOTH",51340839,23288,5983101,Public,Commercial,Atheresthes stomias,172862,AKFIN
2018,ALASKA,"HALIBUT, GREENLAND",3878679,1759,1965040,Public,Commercial,Reinhardtius hippoglossoides,172930,AKFIN
2018,ALASKA,"HALIBUT, PACIFIC",22276338,10104,90445280,Public,Commercial,Hippoglossus stenolepis,172932,AKFIN
2018,ALASKA,"HERRING, PACIFIC",45706429,20732,6480765,Public,Commercial,Clupea pallasii,551209,AKFIN
2018,ALASKA,LINGCOD,490420,222,643784,Public,Commercial,Ophiodon elongatus,167116,AKFIN
2018,ALASKA,"MACKEREL, ATKA",156723194,71089,54584012,Public,Commercial,Pleurogrammus monopterygius,167120,AKFIN
2018,ALASKA,OCTOPUSES **,731916,332,388069,Public,Commercial,Octopodidae,82590,AKFIN
2018,ALASKA,"POLLOCK, WALLEYE ",3363895043,1525853,282985304,Public,Commercial,Gadus chalcogrammus,934083,AKFIN
2018,ALASKA,"ROCKFISH, CANARY",4935,2,2651,Public,Commercial,Sebastes pinniger,166734,AKFIN
2018,ALASKA,"ROCKFISH, PACIFIC OCEAN PERCH",123478807,56010,25761395,Public,Commercial,Sebastes alutus,166707,AKFIN
2018,ALASKA,"ROCKFISH, WIDOW",34643,16,3766,Public,Commercial,Sebastes entomelas,166719,AKFIN
2018,ALASKA,ROCKFISHES **,31368284,14229,7713519,Public,Commercial,Sebastes ,166705,AKFIN
2018,ALASKA,SABLEFISH,27131827,12307,94620640,Public,Commercial,Anoplopoma fimbria,167123,AKFIN
2018,ALASKA,"SALMON, CHINOOK",2822026,1280,16895247,Public,Commercial,Oncorhynchus tshawytscha,161980,AKFIN
2018,ALASKA,"SALMON, CHUM",131332066,59572,109498476,Public,Commercial,Oncorhynchus keta,161976,AKFIN
2018,ALASKA,"SALMON, COHO",27204170,12340,39411152,Public,Commercial,Oncorhynchus kisutch,161977,AKFIN
2018,ALASKA,"SALMON, PINK",135795079,61596,60437751,Public,Commercial,Oncorhynchus gorbuscha,161975,AKFIN
2018,ALASKA,"SALMON, SOCKEYE",259682512,117791,433503433,Public,Commercial,Oncorhynchus nerka,161979,AKFIN
2018,ALASKA,SCULPINS **,224955,102,16862,Public,Commercial,Cottidae,167196,AKFIN
2018,ALASKA,"SHARKS, CHONDRICHTHYES (CLASS) **",80241,36,1257,Public,Commercial,Chondrichthyes,159785,AKFIN
2018,ALASKA,"SHRIMPS, PENAEID **",2146806,974,4244767,Public,Commercial,Penaeidae,95602,AKFIN
2018,ALASKA,"SKATES, RAJIDAE (FAMILY) **",28998144,13153,3902236,Public,Commercial,Rajidae,160845,AKFIN
2018,ALASKA,"SOLE, BUTTER",994409,451,132191,Public,Commercial,Isopsetta isolepis,172919,AKFIN
2018,ALASKA,"SOLE, DOVER",118440,54,10487,Public,Commercial,Microstomus pacificus,172887,AKFIN
2018,ALASKA,"SOLE, ENGLISH",238032,108,29406,Public,Commercial,Parophrys vetulus,172921,AKFIN
2018,ALASKA,"SOLE, FLATHEAD",27256971,12364,6141297,Public,Commercial,Hippoglossoides elassodon,172875,AKFIN
2018,ALASKA,"SOLE, REX",4357917,1977,1490982,Public,Commercial,Glyptocephalus zachirus,172978,AKFIN
2018,ALASKA,"SOLE, ROCK",64241588,29140,14727089,Public,Commercial,Paraplagusia bilineata,173105,AKFIN
2018,ALASKA,"SOLE, YELLOWFIN",280716869,127332,60567165,Public,Commercial,Limanda aspera,172907,AKFIN
2018,ALASKA,"SQUIDS, LOLIGINIDAE **",2884545,1308,305737,Public,Commercial,Loliginidae,82369,AKFIN
2018,ALASKA,"URCHINS, SEA, STRONGYLOCENTROTUS (GENUS) **",296282,134,208801,Public,Commercial,Strongylocentrotus,157968,AKFIN
2018,ALASKA,"VERTEBRATES, JAWED",56340,26,57560,Public,Commercial,Gnathostomata ,914179,AKFIN
2017,ALASKA,"CLAM, PACIFIC GEODUCK",678781,308,4348854,Public,Commercial,Panopea abrupta,81779,AKFIN
2017,ALASKA,"COD, PACIFIC",657266257,298134,194058038,Public,Commercial,Gadus macrocephalus,164711,AKFIN
2017,ALASKA,"CRAB, DUNGENESS",2155021,978,6438304,Public,Commercial,Cancer magister,98675,AKFIN
2017,ALASKA,"CRAB, KING **",12890338,5847,89537303,Public,Commercial,Paralithodes,97934,AKFIN
2017,ALASKA,"CRAB, SNOW",21319734,9671,69063942,Public,Commercial,Chionoecetes opilio,98428,AKFIN
2017,ALASKA,"CRAB, SOUTHERN TANNER",2392195,1085,7900942,Public,Commercial,Chionoecetes bairdi,98429,AKFIN
2017,ALASKA,CRUSTACEANS **,628680,285,2277044,Public,Commercial,Crustacea,83677,AKFIN
2017,ALASKA,"CUCUMBERS, SEA **",1426011,647,7305086,Public,Commercial,Holothuroidea,158140,AKFIN
2017,ALASKA,FLATFISHES **,41704159,18917,8486573,Public,Commercial,Pleuronectiformes,172702,AKFIN
2017,ALASKA,"FLOUNDER, ARROWTOOTH",67497715,30617,9181378,Public,Commercial,Atheresthes stomias,172862,AKFIN
2017,ALASKA,"HALIBUT, GREENLAND",6025257,2733,2851550,Public,Commercial,Reinhardtius hippoglossoides,172930,AKFIN
2017,ALASKA,"HALIBUT, PACIFIC",24517400,11121,116212476,Public,Commercial,Hippoglossus stenolepis,172932,AKFIN
2017,ALASKA,"HERRING, PACIFIC",68415529,31033,8008554,Public,Commercial,Clupea pallasii,551209,AKFIN
2017,ALASKA,LINGCOD,447447,203,617311,Public,Commercial,Ophiodon elongatus,167116,AKFIN
2017,ALASKA,"MACKEREL, ATKA",142753372,64753,50786817,Public,Commercial,Pleurogrammus monopterygius,167120,AKFIN
2017,ALASKA,OCTOPUSES **,630982,286,318459,Public,Commercial,Octopodidae,82590,AKFIN
2017,ALASKA,"POLLOCK, WALLEYE ",3388523527,1537024,457075888,Public,Commercial,Gadus chalcogrammus,934083,AKFIN
2017,ALASKA,"ROCKFISH, PACIFIC OCEAN PERCH",111595244,50619,23715066,Public,Commercial,Sebastes alutus,166707,AKFIN
2017,ALASKA,"ROCKFISH, WIDOW",32332,15,3455,Public,Commercial,Sebastes entomelas,166719,AKFIN
2017,ALASKA,"ROCKFISH, YELLOWTAIL",1575,1,1193,Public,Commercial,Sebastes flavidus,166720,AKFIN
2017,ALASKA,ROCKFISHES **,26269715,11916,6995763,Public,Commercial,Sebastes ,166705,AKFIN
2017,ALASKA,SABLEFISH,25631447,11626,113442247,Public,Commercial,Anoplopoma fimbria,167123,AKFIN
2017,ALASKA,"SALMON, CHINOOK",3268611,1483,17769730,Public,Commercial,Oncorhynchus tshawytscha,161980,AKFIN
2017,ALASKA,"SALMON, CHUM",163446570,74139,108615340,Public,Commercial,Oncorhynchus keta,161976,AKFIN
2017,ALASKA,"SALMON, COHO",32959748,14950,39338815,Public,Commercial,Oncorhynchus kisutch,161977,AKFIN
2017,ALASKA,"SALMON, PINK",494750242,224417,183834469,Public,Commercial,Oncorhynchus gorbuscha,161975,AKFIN
2017,ALASKA,"SALMON, SOCKEYE",291477956,132214,395744204,Public,Commercial,Oncorhynchus nerka,161979,AKFIN
2017,ALASKA,"SHARK, DOGFISH, SPINY",68972,31,1118,Public,Commercial,Squalus acanthias,160617,AKFIN
2017,ALASKA,"SHRIMPS, PENAEID **",1606021,728,3612930,Public,Commercial,Penaeidae,95602,AKFIN
2017,ALASKA,"SKATES, RAJIDAE (FAMILY) **",22914262,10394,3561822,Public,Commercial,Rajidae,160845,AKFIN
2017,ALASKA,"SOLE, BUTTER",380920,173,58989,Public,Commercial,Isopsetta isolepis,172919,AKFIN
2017,ALASKA,"SOLE, DOVER",66874,30,5830,Public,Commercial,Microstomus pacificus,172887,AKFIN
2017,ALASKA,"SOLE, ENGLISH",56179,25,6455,Public,Commercial,Parophrys vetulus,172921,AKFIN
2017,ALASKA,"SOLE, FLATHEAD",22070673,10011,4483089,Public,Commercial,Hippoglossoides elassodon,172875,AKFIN
2017,ALASKA,"SOLE, REX",5096243,2312,1892111,Public,Commercial,Glyptocephalus zachirus,172978,AKFIN
2017,ALASKA,"SOLE, ROCK",78893555,35786,15072431,Public,Commercial,Paraplagusia bilineata,173105,AKFIN
2017,ALASKA,"SOLE, YELLOWFIN",283658286,128667,49973813,Public,Commercial,Limanda aspera,172907,AKFIN
2017,ALASKA,"SQUIDS, LOLIGINIDAE **",2274173,1032,226075,Public,Commercial,Loliginidae,82369,AKFIN
2017,ALASKA,"URCHINS, SEA, STRONGYLOCENTROTUS (GENUS) **",291272,132,163112,Public,Commercial,Strongylocentrotus,157968,AKFIN
2017,ALASKA,"VERTEBRATES, JAWED",147604,67,34846,Public,Commercial,Gnathostomata ,914179,AKFIN
2016,ALASKA,"CLAM, PACIFIC GEODUCK",479913,218,4468435,Public,Commercial,Panopea abrupta,81779,AKFIN
2016,ALASKA,"COD, PACIFIC",707151529,320762,170629498,Public,Commercial,Gadus macrocephalus,164711,AKFIN
2016,ALASKA,"CRAB, DUNGENESS",2683698,1217,8298902,Public,Commercial,Cancer magister,98675,AKFIN
2016,ALASKA,"CRAB, KING **",14578841,6613,104600500,Public,Commercial,Paralithodes,97934,AKFIN
2016,ALASKA,"CRAB, SNOW",39573607,17950,79923729,Public,Commercial,Chionoecetes opilio,98428,AKFIN
2016,ALASKA,"CRAB, SOUTHERN TANNER",11770447,5339,25938972,Public,Commercial,Chionoecetes bairdi,98429,AKFIN
2016,ALASKA,CRUSTACEANS **,655977,298,2957204,Public,Commercial,Crustacea,83677,AKFIN
2016,ALASKA,"CUCUMBERS, SEA **",1468087,666,5845507,Public,Commercial,Holothuroidea,158140,AKFIN
2016,ALASKA,FLATFISHES **,35075595,15910,4463857,Public,Commercial,Pleuronectiformes,172702,AKFIN
2016,ALASKA,"FLOUNDER, ARROWTOOTH",59711940,27085,5836235,Public,Commercial,Atheresthes stomias,172862,AKFIN
2016,ALASKA,"HALIBUT, GREENLAND",4754042,2156,1883520,Public,Commercial,Reinhardtius hippoglossoides,172930,AKFIN
2016,ALASKA,"HALIBUT, PACIFIC",23262004,10552,117066035,Public,Commercial,Hippoglossus stenolepis,172932,AKFIN
2016,ALASKA,"HERRING, PACIFIC",51822291,23506,5364157,Public,Commercial,Clupea pallasii,551209,AKFIN
2016,ALASKA,LINGCOD,430498,195,535499,Public,Commercial,Ophiodon elongatus,167116,AKFIN
2016,ALASKA,"MACKEREL, ATKA",121285587,55015,31515588,Public,Commercial,Pleurogrammus monopterygius,167120,AKFIN
2016,ALASKA,OCTOPUSES **,663259,301,253933,Public,Commercial,Octopodidae,82590,AKFIN
2016,ALASKA,"POLLOCK, WALLEYE ",3355062067,1521846,417205639,Public,Commercial,Gadus chalcogrammus,934083,AKFIN
2016,ALASKA,"ROCKFISH, CANARY",2362,1,1172,Public,Commercial,Sebastes pinniger,166734,AKFIN
2016,ALASKA,"ROCKFISH, PACIFIC OCEAN PERCH",114025892,51722,22988812,Public,Commercial,Sebastes alutus,166707,AKFIN
2016,ALASKA,"ROCKFISH, WIDOW",25678,12,1832,Public,Commercial,Sebastes entomelas,166719,AKFIN
2016,ALASKA,"ROCKFISH, YELLOWTAIL",3111,1,1659,Public,Commercial,Sebastes flavidus,166720,AKFIN
2016,ALASKA,ROCKFISHES **,31913872,14476,7266898,Public,Commercial,Sebastes ,166705,AKFIN
2016,ALASKA,SABLEFISH,21775891,9877,85536179,Public,Commercial,Anoplopoma fimbria,167123,AKFIN
2016,ALASKA,"SALMON, CHINOOK",5277466,2394,21534086,Public,Commercial,Oncorhynchus tshawytscha,161980,AKFIN
2016,ALASKA,"SALMON, CHUM",92542412,41977,50082154,Public,Commercial,Oncorhynchus keta,161976,AKFIN
2016,ALASKA,"SALMON, COHO",27397084,12427,29232175,Public,Commercial,Oncorhynchus kisutch,161977,AKFIN
2016,ALASKA,"SALMON, PINK",130257476,59084,29792515,Public,Commercial,Oncorhynchus gorbuscha,161975,AKFIN
2016,ALASKA,"SALMON, SOCKEYE",287120558,130237,249872075,Public,Commercial,Oncorhynchus nerka,161979,AKFIN
2016,ALASKA,SCULPINS **,262199,119,3584,Public,Commercial,Cottidae,167196,AKFIN
2016,ALASKA,"SHRIMPS, PENAEID **",1507761,684,3075273,Public,Commercial,Penaeidae,95602,AKFIN
2016,ALASKA,"SKATES, RAJIDAE (FAMILY) **",17439832,7911,6099562,Public,Commercial,Rajidae,160845,AKFIN
2016,ALASKA,"SOLE, BUTTER",1207084,548,183445,Public,Commercial,Isopsetta isolepis,172919,AKFIN
2016,ALASKA,"SOLE, DOVER",202843,92,19193,Public,Commercial,Microstomus pacificus,172887,AKFIN
2016,ALASKA,"SOLE, ENGLISH",65819,30,7282,Public,Commercial,Parophrys vetulus,172921,AKFIN
2016,ALASKA,"SOLE, FLATHEAD",24973968,11328,3628305,Public,Commercial,Hippoglossoides elassodon,172875,AKFIN
2016,ALASKA,"SOLE, REX",5734335,2601,2084178,Public,Commercial,Glyptocephalus zachirus,172978,AKFIN
2016,ALASKA,"SOLE, ROCK",101957716,46248,14802160,Public,Commercial,Paraplagusia bilineata,173105,AKFIN
2016,ALASKA,"SOLE, YELLOWFIN",289257663,131206,37333336,Public,Commercial,Limanda aspera,172907,AKFIN
2016,ALASKA,"SQUIDS, LOLIGINIDAE **",1357290,616,72923,Public,Commercial,Loliginidae,82369,AKFIN
2016,ALASKA,"URCHINS, SEA, STRONGYLOCENTROTUS (GENUS) **",613072,278,310828,Public,Commercial,Strongylocentrotus,157968,AKFIN
2016,ALASKA,"VERTEBRATES, JAWED",558418,253,125285,Public,Commercial,Gnathostomata ,914179,AKFIN
2015,ALASKA,"CLAM, PACIFIC GEODUCK",640171,290,2824419,Public,Commercial,Panopea abrupta,81779,AKFIN
2015,ALASKA,"COD, PACIFIC",697160182,316230,174380395,Public,Commercial,Gadus macrocephalus,164711,AKFIN
2015,ALASKA,"CRAB, DUNGENESS",3591365,1629,10751267,Public,Commercial,Cancer magister,98675,AKFIN
2015,ALASKA,"CRAB, KING **",16296362,7392,107904204,Public,Commercial,Paralithodes,97934,AKFIN
2015,ALASKA,"CRAB, SNOW",60911842,27629,124614335,Public,Commercial,Chionoecetes opilio,98428,AKFIN
2015,ALASKA,"CRAB, SOUTHERN TANNER",16430059,7453,35595660,Public,Commercial,Chionoecetes bairdi,98429,AKFIN
2015,ALASKA,CRUSTACEANS **,1233893,560,2700905,Public,Commercial,Crustacea,83677,AKFIN
2015,ALASKA,"CUCUMBERS, SEA **",1631338,740,5828498,Public,Commercial,Holothuroidea,158140,AKFIN
2015,ALASKA,FLATFISHES **,40043265,18164,5080625,Public,Commercial,Pleuronectiformes,172702,AKFIN
2015,ALASKA,"FLOUNDER, ARROWTOOTH",58500945,26536,6199139,Public,Commercial,Atheresthes stomias,172862,AKFIN
2015,ALASKA,"HALIBUT, GREENLAND",4595222,2084,1722033,Public,Commercial,Reinhardtius hippoglossoides,172930,AKFIN
2015,ALASKA,"HALIBUT, PACIFIC",22850252,10365,110709471,Public,Commercial,Hippoglossus stenolepis,172932,AKFIN
2015,ALASKA,"HERRING, PACIFIC",68369506,31012,7012693,Public,Commercial,Clupea pallasii,551209,AKFIN
2015,ALASKA,LINGCOD,433428,197,388539,Public,Commercial,Ophiodon elongatus,167116,AKFIN
2015,ALASKA,"MACKEREL, ATKA",117678656,53379,30581757,Public,Commercial,Pleurogrammus monopterygius,167120,AKFIN
2015,ALASKA,OCTOPUSES **,1015492,461,509801,Public,Commercial,Octopodidae,82590,AKFIN
2015,ALASKA,"POLLOCK, WALLEYE ",3262568299,1479891,508559950,Public,Commercial,Gadus chalcogrammus,934083,AKFIN
2015,ALASKA,"ROCKFISH, PACIFIC OCEAN PERCH",105886754,48030,21278691,Public,Commercial,Sebastes alutus,166707,AKFIN
2015,ALASKA,"ROCKFISH, YELLOWTAIL",2988,1,1590,Public,Commercial,Sebastes flavidus,166720,AKFIN
2015,ALASKA,ROCKFISHES **,35963161,16313,7844283,Public,Commercial,Sebastes ,166705,AKFIN
2015,ALASKA,SABLEFISH,23845978,10816,86435514,Public,Commercial,Anoplopoma fimbria,167123,AKFIN
2015,ALASKA,"SALMON, CHINOOK",6264416,2842,20509802,Public,Commercial,Oncorhynchus tshawytscha,161980,AKFIN
2015,ALASKA,"SALMON, CHUM",115632106,52450,57852397,Public,Commercial,Oncorhynchus keta,161976,AKFIN
2015,ALASKA,"SALMON, COHO",24529270,11126,17881191,Public,Commercial,Oncorhynchus kisutch,161977,AKFIN
2015,ALASKA,"SALMON, PINK",604732268,274305,124196410,Public,Commercial,Oncorhynchus gorbuscha,161975,AKFIN
2015,ALASKA,"SALMON, SOCKEYE",289648524,131384,234517009,Public,Commercial,Oncorhynchus nerka,161979,AKFIN
2015,ALASKA,SCULPINS **,233264,106,2856,Public,Commercial,Cottidae,167196,AKFIN
2015,ALASKA,"SHRIMPS, PENAEID **",1395980,633,2513564,Public,Commercial,Penaeidae,95602,AKFIN
2015,ALASKA,"SKATES, RAJIDAE (FAMILY) **",20412029,9259,3189417,Public,Commercial,Rajidae,160845,AKFIN
2015,ALASKA,"SOLE, BUTTER",698588,317,99536,Public,Commercial,Isopsetta isolepis,172919,AKFIN
2015,ALASKA,"SOLE, DOVER",169219,77,10995,Public,Commercial,Microstomus pacificus,172887,AKFIN
2015,ALASKA,"SOLE, ENGLISH",57885,26,6379,Public,Commercial,Parophrys vetulus,172921,AKFIN
2015,ALASKA,"SOLE, FLATHEAD",26251415,11908,3664989,Public,Commercial,Hippoglossoides elassodon,172875,AKFIN
2015,ALASKA,"SOLE, REX",5742944,2605,1836664,Public,Commercial,Glyptocephalus zachirus,172978,AKFIN
2015,ALASKA,"SOLE, ROCK",103474737,46936,15309490,Public,Commercial,Paraplagusia bilineata,173105,AKFIN
2015,ALASKA,"SOLE, YELLOWFIN",271312897,123067,35000918,Public,Commercial,Limanda aspera,172907,AKFIN
2015,ALASKA,"SQUIDS, LOLIGINIDAE **",3762376,1707,166923,Public,Commercial,Loliginidae,82369,AKFIN
2015,ALASKA,"VERTEBRATES, JAWED",168586,76,107525,Public,Commercial,Gnathostomata ,914179,AKFIN
2014,ALASKA,"CLAM, PACIFIC GEODUCK",706007,320,2891088,Public,Commercial,Panopea abrupta,81779,AKFIN
2014,ALASKA,"COD, PACIFIC",716593813,325045,153274859,Public,Commercial,Gadus macrocephalus,164711,AKFIN
2014,ALASKA,"CRAB, DUNGENESS",5349054,2426,16037591,Public,Commercial,Cancer magister,98675,AKFIN
2014,ALASKA,"CRAB, KING **",16654062,7554,85535158,Public,Commercial,Paralithodes,97934,AKFIN
2014,ALASKA,"CRAB, SNOW",53796368,24402,115365728,Public,Commercial,Chionoecetes opilio,98428,AKFIN
2014,ALASKA,"CRAB, SOUTHERN TANNER",9306963,4222,20874508,Public,Commercial,Chionoecetes bairdi,98429,AKFIN
2014,ALASKA,CRUSTACEANS **,947625,430,554252,Public,Commercial,Crustacea,83677,AKFIN
2014,ALASKA,"CUCUMBERS, SEA **",1203064,546,4815197,Public,Commercial,Holothuroidea,158140,AKFIN
2014,ALASKA,FLATFISHES **,48136464,21835,6614869,Public,Commercial,Pleuronectiformes,172702,AKFIN
2014,ALASKA,"FLOUNDER, ARROWTOOTH",109341052,49597,9240231,Public,Commercial,Atheresthes stomias,172862,AKFIN
2014,ALASKA,"HALIBUT, GREENLAND",3080159,1397,1437410,Public,Commercial,Reinhardtius hippoglossoides,172930,AKFIN
2014,ALASKA,"HALIBUT, PACIFIC",21615888,9805,106674407,Public,Commercial,Hippoglossus stenolepis,172932,AKFIN
2014,ALASKA,"HERRING, PACIFIC",96789370,43903,11491658,Public,Commercial,Clupea pallasii,551209,AKFIN
2014,ALASKA,LINGCOD,397114,180,375565,Public,Commercial,Ophiodon elongatus,167116,AKFIN
2014,ALASKA,"MACKEREL, ATKA",69502900,31526,22493575,Public,Commercial,Pleurogrammus monopterygius,167120,AKFIN
2014,ALASKA,OCTOPUSES **,1360840,617,623683,Public,Commercial,Octopodidae,82590,AKFIN
2014,ALASKA,"POLLOCK, WALLEYE ",3145605118,1426837,399882554,Public,Commercial,Gadus chalcogrammus,934083,AKFIN
2014,ALASKA,"ROCKFISH, PACIFIC OCEAN PERCH",104440268,47374,21271813,Public,Commercial,Sebastes alutus,166707,AKFIN
2014,ALASKA,"ROCKFISH, WIDOW",31235,14,12426,Public,Commercial,Sebastes entomelas,166719,AKFIN
2014,ALASKA,ROCKFISHES **,28850933,13087,7028133,Public,Commercial,Sebastes ,166705,AKFIN
2014,ALASKA,SABLEFISH,25678833,11648,86499054,Public,Commercial,Anoplopoma fimbria,167123,AKFIN
2014,ALASKA,"SALMON, CHINOOK",6546763,2970,23556673,Public,Commercial,Oncorhynchus tshawytscha,161980,AKFIN
2014,ALASKA,"SALMON, CHUM",77695304,35242,46051572,Public,Commercial,Oncorhynchus keta,161976,AKFIN
2014,ALASKA,"SALMON, COHO",43106195,19553,47138695,Public,Commercial,Oncorhynchus kisutch,161977,AKFIN
2014,ALASKA,"SALMON, PINK",309573177,140421,86061131,Public,Commercial,Oncorhynchus gorbuscha,161975,AKFIN
2014,ALASKA,"SALMON, SOCKEYE",246396264,111765,343214174,Public,Commercial,Oncorhynchus nerka,161979,AKFIN
2014,ALASKA,"SCALLOP, WEATHERVANE",295650,134,3544505,Public,Commercial,Patinopecten caurinus,79757,AKFIN
2014,ALASKA,SCULPINS **,339520,154,6736,Public,Commercial,Cottidae,167196,AKFIN
2014,ALASKA,"SHRIMPS, PENAEID **",826081,375,2883530,Public,Commercial,Penaeidae,95602,AKFIN
2014,ALASKA,"SKATES, RAJIDAE (FAMILY) **",21669201,9829,3238762,Public,Commercial,Rajidae,160845,AKFIN
2014,ALASKA,"SOLE, BUTTER",1987106,901,265036,Public,Commercial,Isopsetta isolepis,172919,AKFIN
2014,ALASKA,"SOLE, DOVER",381815,173,33418,Public,Commercial,Microstomus pacificus,172887,AKFIN
2014,ALASKA,"SOLE, ENGLISH",103185,47,15606,Public,Commercial,Parophrys vetulus,172921,AKFIN
2014,ALASKA,"SOLE, FLATHEAD",38587090,17503,9339866,Public,Commercial,Hippoglossoides elassodon,172875,AKFIN
2014,ALASKA,"SOLE, REX",9608559,4358,3273485,Public,Commercial,Glyptocephalus zachirus,172978,AKFIN
2014,ALASKA,"SOLE, ROCK",117241928,53181,18229617,Public,Commercial,Paraplagusia bilineata,173105,AKFIN
2014,ALASKA,"SOLE, YELLOWFIN",335451850,152160,52030008,Public,Commercial,Limanda aspera,172907,AKFIN
2014,ALASKA,"SQUIDS, LOLIGINIDAE **",1797544,815,158967,Public,Commercial,Loliginidae,82369,AKFIN
2014,ALASKA,"VERTEBRATES, JAWED",342842,156,157000,Public,Commercial,Gnathostomata ,914179,AKFIN
2013,ALASKA,"CLAM, PACIFIC GEODUCK",541079,245,4227516,Public,Commercial,Panopea abrupta,81779,AKFIN
2013,ALASKA,"COD, PACIFIC",681318098,309044,156129081,Public,Commercial,Gadus macrocephalus,164711,AKFIN
2013,ALASKA,"CRAB, DUNGENESS",2718705,1233,6792985,Public,Commercial,Cancer magister,98675,AKFIN
2013,ALASKA,"CRAB, KING **",15433171,7000,82869603,Public,Commercial,Paralithodes,97934,AKFIN
2013,ALASKA,"CRAB, SNOW",65487422,29705,132369655,Public,Commercial,Chionoecetes opilio,98428,AKFIN
2013,ALASKA,"CRAB, SOUTHERN TANNER",3449261,1565,8106713,Public,Commercial,Chionoecetes bairdi,98429,AKFIN
2013,ALASKA,CRUSTACEANS **,895726,406,1331621,Public,Commercial,Crustacea,83677,AKFIN
2013,ALASKA,"CUCUMBERS, SEA **",1658140,752,6523020,Public,Commercial,Holothuroidea,158140,AKFIN
2013,ALASKA,FLATFISHES **,47751522,21660,7974219,Public,Commercial,Pleuronectiformes,172702,AKFIN
2013,ALASKA,"FLOUNDER, ARROWTOOTH",72735738,32993,9147441,Public,Commercial,Atheresthes stomias,172862,AKFIN
2013,ALASKA,"HALIBUT, GREENLAND",3073405,1394,1520419,Public,Commercial,Reinhardtius hippoglossoides,172930,AKFIN
